year_month,area_name_en,property_type_en,avg_meter_price,avg_actual_worth,avg_area,transactions_count,hotels,rooms,POIs,occupancy_rate,tourism_intensity,occupancy_rate_adjusted,tourism_activity
2019-11,me'aisem first,Unit,7737.928076923077,667691.5961538461,90.56634615384615,52,87,4814,184,0.566,1.2064120992658631,0.6127316992737913,52.34955387549832
2019-11,me'aisem first,Villa,6037.637631578948,4430312.605263158,760.4547368421053,38,87,4814,184,0.566,1.2064120992658631,0.6127316992737913,52.34955387549832
2019-11,mirdif,Land,6458.55,9883000.0,1530.22,1,111,6686,98,0.629,1.1978804619490138,0.6787867242263719,65.5523634208889
2019-11,mirdif,Unit,9778.2625,1750024.25,168.41000000000005,4,111,6686,98,0.629,1.1978804619490138,0.6787867242263719,65.5523634208889
2019-11,mirdif,Villa,3768.064,5476000.0,1165.368,5,111,6686,98,0.629,1.1978804619490138,0.6787867242263719,65.5523634208889
2019-11,muhaisanah first,Villa,574.07,800000.0,1393.55,1,164,9584,105,0.671,1.1907348376819558,0.722193230433837,72.89598288584274
2019-11,nad al hamar,Building,4392.28,74715000.0,17010.54,1,101,5468,147,0.662,1.18910859266492,0.7120759553376709,60.96544899693471
2019-11,nad al hamar,Land,1108.84,2341536.0,2198.2200000000003,2,101,5468,147,0.662,1.18910859266492,0.7120759553376709,60.96544899693471
2019-11,nad al hamar,Villa,2368.05,3300000.0,1393.55,3,101,5468,147,0.662,1.18910859266492,0.7120759553376709,60.96544899693471
2019-11,nad al shiba,Land,4000.21,4056286.0,1259.26,2,123,10852,175,0.667,1.0707316947117056,0.6858712161490831,74.84269497658485
2019-11,nad al shiba first,Land,3860.65,3691329.285714286,886.9200000000001,7,124,7006,196,0.678,1.1525140675486103,0.7193618151191832,80.7212501305864
2019-11,nad al shiba first,Unit,6630.73,1236324.318181818,200.5840909090909,22,124,7006,196,0.678,1.1525140675486103,0.7193618151191832,80.7212501305864
2019-11,nad al shiba first,Villa,9216.936666666666,4493703.333333333,595.975,6,124,7006,196,0.678,1.1525140675486103,0.7193618151191832,80.7212501305864
2019-11,nad al shiba fourth,Building,999.4,1549987.0,1550.92,1,142,9145,167,0.616,1.1531772651776662,0.6537428781397769,74.44531504830324
2019-11,nad al shiba fourth,Land,1209.2525,1702600.0,1426.9875,4,142,9145,167,0.616,1.1531772651776662,0.6537428781397769,74.44531504830324
2019-11,nad al shiba fourth,Villa,1507.08,2100000.0,1393.42,1,142,9145,167,0.616,1.1531772651776662,0.6537428781397769,74.44531504830324
2019-11,nad al shiba third,Building,403.65,750000.0,1858.06,1,134,9038,181,0.673,1.1087272815810514,0.7022693842016191,78.1407285747718
2019-11,nad al shiba third,Land,2582.083333333333,1439000.0,908.47,3,134,9038,181,0.673,1.1087272815810514,0.7022693842016191,78.1407285747718
2019-11,nadd hessa,Building,7584.886666666666,34076583.666666664,5018.43,3,83,5522,179,0.658,1.1741938783955534,0.7038478287937097,55.984628669184666
2019-11,nadd hessa,Unit,7646.226428571429,487575.8571428572,68.92761904761905,84,83,5522,179,0.658,1.1741938783955534,0.7038478287937097,55.984628669184666
2019-11,nadd hessa,Villa,5444.841666666666,2517491.6666666665,559.9533333333334,6,83,5522,179,0.658,1.1741938783955534,0.7038478287937097,55.984628669184666
2019-11,naif,Building,76359.86,22000000.0,348.71000000000004,2,74,4298,107,0.649,1.1784732431508191,0.6953316539219526,50.47675302582226
2019-11,oud al muteena first,Villa,419.59,300000.0,714.98,1,57,3963,77,0.735,1.1190382982227325,0.7699972596774832,38.69316991815465
2019-11,oud al muteena second,Land,747.19,833000.0,1114.84,1,81,5008,127,0.618,1.1891228288731273,0.664751163297437,52.715802275738056
2019-11,palm jumeirah,Land,7255.598333333332,4908176.25,482.0233333333333,12,132,12047,186,0.605,1.107686442139895,0.6310601189978545,68.27677374152292
2019-11,palm jumeirah,Unit,14778.401206896551,1915255.6379310344,143.27844827586208,58,132,12047,186,0.605,1.107686442139895,0.6310601189978545,68.27677374152292
2019-11,palm jumeirah,Villa,11642.764375,7675625.0,708.998125,16,132,12047,186,0.605,1.107686442139895,0.6310601189978545,68.27677374152292
2019-11,port saeed,Unit,8866.375,982500.0,110.81,2,95,6523,172,0.721,1.1113212392947105,0.7531050454125945,69.00114448073116
2019-11,ras al khor industrial first,Building,5784.65,22000000.0,3803.17,1,137,9445,156,0.652,1.065646202960901,0.669120529732203,73.99803821936653
2019-11,ras al khor industrial first,Land,4155.59,33000000.0,7941.12,1,137,9445,156,0.652,1.065646202960901,0.669120529732203,73.99803821936653
2019-11,ras al khor industrial third,Building,5024.9,10000000.0,1990.09,1,92,4036,118,0.703,1.0412993534510215,0.7146133781904271,60.02745829339504
2019-11,saih shuaib 1,Land,871.5957142857143,816600.0,937.1157142857144,7,81,4741,173,0.67,1.1446363244120703,0.7087625349424349,58.95839088769661
2019-11,saih shuaib 4,Building,572.36,3500000.0,6115.04,1,139,12064,171,0.646,1.0819416623024811,0.6671737255389611,86.76167370226844
2019-11,trade center second,Unit,7031.232000000001,1568283.4,201.002,5,119,8451,156,0.617,1.114090438696295,0.6451575202702458,64.83168638949785
2019-11,um al sheif,Building,16145.81,22500000.0,1393.55,1,72,5496,153,0.622,1.1493960650005364,0.6591697409721335,47.574479824103946
2019-11,um al sheif,Land,3449.47,6874475.0,1992.91,1,72,5496,153,0.622,1.1493960650005364,0.6591697409721335,47.574479824103946
2019-11,um al sheif,Villa,1808.33,2520000.0,1393.55,1,72,5496,153,0.622,1.1493960650005364,0.6591697409721335,47.574479824103946
2019-11,um hurair second,Building,35512.81,83611000.0,2354.39,1,88,7770,91,0.586,1.1025734901135131,0.6100432260826075,59.16060486896486
2019-11,um suqaim first,Land,5381.0,1249683.0,232.24,1,114,10289,86,0.676,1.1258815537107776,0.7100383721233944,72.25835363009932
2019-11,um suqaim first,Villa,6824.03,28000000.0,4103.15,1,114,10289,86,0.676,1.1258815537107776,0.7100383721233944,72.25835363009932
2019-11,um suqaim second,Villa,4057.98,5655000.0,1393.55,2,98,5878,192,0.6,1.1430861562400048,0.6343406774976011,59.80689223163721
2019-11,um suqaim third,Unit,17524.620344827585,2168988.5057471264,124.2306896551724,87,127,9923,145,0.653,1.0840703483389853,0.674959174986143,84.27713484159081
2019-11,um suqaim third,Villa,11183.686666666666,10833333.333333334,859.9433333333333,3,127,9923,145,0.653,1.0840703483389853,0.674959174986143,84.27713484159081
2019-11,wadi al amardi,Villa,2695.79,42000000.0,15579.83,1,72,4661,143,0.684,1.1206059447882093,0.7169977864940541,53.593032624754045
2019-11,wadi al safa 2,Land,2397.02,4330000.0,1806.41,1,72,4942,188,0.659,1.180138298097208,0.706484455378424,57.02897387692902
2019-11,wadi al safa 2,Unit,7965.736883116883,413685.4675324675,59.5138961038961,77,72,4942,188,0.659,1.180138298097208,0.706484455378424,57.02897387692902
2019-11,wadi al safa 2,Villa,4978.3375,1662500.0,342.285,4,72,4942,188,0.659,1.180138298097208,0.706484455378424,57.02897387692902
2019-11,wadi al safa 3,Building,1815.88,7750000.0,4267.9,1,167,13631,191,0.673,1.1416615265673713,0.7111352829519365,100.0
2019-11,wadi al safa 3,Land,2368.0600000000004,2308272.5,958.525,2,167,13631,191,0.673,1.1416615265673713,0.7111352829519365,100.0
2019-11,wadi al safa 3,Unit,9429.174736842106,1193768.4210526317,132.76,19,167,13631,191,0.673,1.1416615265673713,0.7111352829519365,100.0
2019-11,wadi al safa 3,Villa,6184.402857142857,5205429.428571428,840.39,7,167,13631,191,0.673,1.1416615265673713,0.7111352829519365,100.0
2019-11,wadi al safa 5,Land,6543.201999999999,2412300.0,381.553,10,163,13339,96,0.63,1.0880387272719556,0.6521857592725329,84.15854062277013
2019-11,wadi al safa 5,Unit,10703.5,615884.25,58.22,4,163,13339,96,0.63,1.0880387272719556,0.6521857592725329,84.15854062277013
2019-11,wadi al safa 5,Villa,8067.234271844661,1521445.6310679612,212.8488996763754,309,163,13339,96,0.63,1.0880387272719556,0.6521857592725329,84.15854062277013
2019-11,wadi al safa 6,Villa,4503.41868852459,2711460.0655737706,647.932131147541,61,149,9869,92,0.623,1.1295904510866623,0.6552939404107962,68.19229667475553
2019-11,wadi al safa 7,Land,10495.26,9250000.0,881.35,1,118,9729,116,0.622,1.1677736920359572,0.6637420945785462,73.45274489025675
2019-11,wadi al safa 7,Unit,8011.336666666666,528000.0,69.50666666666667,3,118,9729,116,0.622,1.1677736920359572,0.6637420945785462,73.45274489025675
2019-11,wadi al safa 7,Villa,6153.666315789474,1564713.9736842106,261.41017543859647,114,118,9729,116,0.622,1.1677736920359572,0.6637420945785462,73.45274489025675
2019-11,wadi alshabak,Land,694.4866666666667,800000.0,1151.9566666666667,3,54,2852,104,0.57,1.0309257504644174,0.577051071105887,36.703799835275255
2019-11,warsan fourth,Building,19987.77,50000000.0,2501.53,1,102,7626,113,0.584,1.152973544653955,0.6197346200311639,67.45058194221293
2019-11,warsan fourth,Land,1136.72,3210000.0,2823.92,1,102,7626,113,0.584,1.152973544653955,0.6197346200311639,67.45058194221293
2019-11,warsan fourth,Unit,6886.016363636364,417727.2727272727,60.37136363636364,22,102,7626,113,0.584,1.152973544653955,0.6197346200311639,67.45058194221293
2019-11,world islands,Unit,35391.815217391304,1440521.7391304348,41.86434782608696,23,78,4291,108,0.654,1.0891935341017158,0.6773330285210089,50.43139248834942
2019-11,zaabeel second,Unit,19726.532916666667,2097906.6666666665,108.21083333333333,24,139,11289,152,0.632,1.0793417159390002,0.6520575857893793,73.76841765299315
2019-12,abu hail,Villa,1637.795,1810937.5,4936.9125,4,67,5005,156,0.72,1.1588805412944374,0.7657575958927979,52.53240191825551
2019-12,al aweer first,Building,4.9,452400.0,92355.73,1,72,3434,149,0.718,1.1863977987902528,0.7715334478125605,53.05502852443762
2019-12,al aweer first,Land,781.5491666666667,1112167.8333333333,1403.6470833333333,24,72,3434,149,0.718,1.1863977987902528,0.7715334478125605,53.05502852443762
2019-12,al aweer second,Land,401.34,750000.0,1868.72,1,84,6744,89,0.718,1.094593763349409,0.7451673288339502,58.78667721435128
2019-12,al bada,Land,593.11,3125000.0,5268.81,1,117,7259,113,0.729,1.1862851305951756,0.7833207440815532,70.4904314543163
2019-12,al bada,Villa,10823.675,3125000.0,283.355,2,117,7259,113,0.729,1.1862851305951756,0.7833207440815532,70.4904314543163
2019-12,al baraha,Building,26730.58333333333,12750000.0,456.93,3,158,14343,175,0.683,1.0554031859958268,0.69813615041406,83.73951922566025
2019-12,al baraha,Land,2878.06,3000000.0,1042.37,1,158,14343,175,0.683,1.0554031859958268,0.69813615041406,83.73951922566025
2019-12,al baraha,Villa,5512.36,950000.0,172.34,1,158,14343,175,0.683,1.0554031859958268,0.69813615041406,83.73951922566025
2019-12,al barsha first,Building,33637.26,75000000.0,2229.67,1,157,10553,145,0.624,1.119720201913721,0.6538821623976648,77.64556457310421
2019-12,al barsha first,Land,17711.005,23314500.0,9452.835,2,157,10553,145,0.624,1.119720201913721,0.6538821623976648,77.64556457310421
2019-12,al barsha second,Land,2368.05,3300000.0,1393.55,1,130,9790,123,0.66,1.1303427249387208,0.6944104793838223,70.42648436749568
2019-12,al barsha second,Villa,1255.785,1750000.0,1393.55,2,130,9790,123,0.66,1.1303427249387208,0.6944104793838223,70.42648436749568
2019-12,al barsha south fifth,Land,12591.505,34120100.0,2709.78,2,129,10061,193,0.688,1.1223253534000193,0.7216639372556852,84.19631457631515
2019-12,al barsha south fifth,Unit,22003.175909090907,847520.8636363636,51.39590909090909,22,129,10061,193,0.688,1.1223253534000193,0.7216639372556852,84.19631457631515
2019-12,al barsha south fifth,Villa,3711.6,1587692.3076923075,520.906923076923,13,129,10061,193,0.688,1.1223253534000193,0.7216639372556852,84.19631457631515
2019-12,al barsha south fourth,Building,21772.7975,42534750.0,1825.3425,4,155,14003,118,0.65,1.123906199284627,0.682215611814003,73.81842687967637
2019-12,al barsha south fourth,Land,9964.307142857142,25168679.285714287,2542.487857142857,14,155,14003,118,0.65,1.123906199284627,0.682215611814003,73.81842687967637
2019-12,al barsha south fourth,Unit,8048.675115207373,570638.396313364,80.7894470046083,217,155,14003,118,0.65,1.123906199284627,0.682215611814003,73.81842687967637
2019-12,al barsha south fourth,Villa,6877.932916666667,1344258.0416666667,230.77888888888887,72,155,14003,118,0.65,1.123906199284627,0.682215611814003,73.81842687967637
2019-12,al barsha third,Building,10667.89,16851000.0,1504.895,2,90,6641,115,0.703,1.1271168921177344,0.7387452700635069,61.65227462349715
2019-12,al barsha third,Villa,3484.023333333333,5095978.333333333,1463.7166666666665,3,90,6641,115,0.703,1.1271168921177344,0.7387452700635069,61.65227462349715
2019-12,al barshaa south first,Land,1935.07,2206666.6666666665,1140.5733333333335,3,160,11157,138,0.652,1.1544426242849315,0.6922786364135102,83.19615018402293
2019-12,al barshaa south first,Villa,1661.22,1775625.0,1049.805,2,160,11157,138,0.652,1.1544426242849315,0.6922786364135102,83.19615018402293
2019-12,al barshaa south second,Land,1763.835,1625000.0,938.885,2,123,10339,195,0.665,1.1340537390730518,0.7006582945934318,72.13477967478397
2019-12,al barshaa south second,Unit,12316.897027027027,577503.5810810811,47.52972972972973,74,123,10339,195,0.665,1.1340537390730518,0.7006582945934318,72.13477967478397
2019-12,al barshaa south second,Villa,7763.055,3434375.0,442.4,2,123,10339,195,0.665,1.1340537390730518,0.7006582945934318,72.13477967478397
2019-12,al barshaa south third,Land,6096.38,20927460.0,3432.77,1,158,13872,151,0.608,1.1120885487527774,0.6352599350566754,86.83836504723097
2019-12,al barshaa south third,Unit,7876.107999999999,431044.3333333333,58.418,15,158,13872,151,0.608,1.1120885487527774,0.6352599350566754,86.83836504723097
2019-12,al dhagaya,Building,34327.755,2999904.0,88.65,2,88,6662,111,0.671,1.1248891235655232,0.7045202407649864,61.6603121845224
2019-12,al goze first,Land,819.1800000000001,750000.0,915.74,2,67,3896,199,0.55,1.1914352998942246,0.5921157659767295,45.92049628744963
2019-12,al goze first,Villa,1916.23,1780231.0,929.03,1,67,3896,199,0.55,1.1914352998942246,0.5921157659767295,45.92049628744963
2019-12,al goze fourth,Land,8072.95,45004500.0,5574.73,1,156,14076,172,0.431,1.1319214825311223,0.4537432635883655,68.48757539558001
2019-12,al goze fourth,Unit,4015.744814814815,411235.037037037,100.54555555555557,27,156,14076,172,0.431,1.1319214825311223,0.4537432635883655,68.48757539558001
2019-12,al goze industrial third,Building,2153.48,80600000.0,37427.83,1,141,6512,134,0.581,1.0665983773687129,0.5964774629004889,66.71455955990979
2019-12,al goze second,Land,730.5633333333334,773945.0,1091.9233333333334,3,155,9518,78,0.558,1.147774493207894,0.5909832668840019,65.41009417400906
2019-12,al hebiah fifth,Unit,7678.145882352941,575651.8235294118,79.69235294117647,17,129,8007,194,0.655,1.152930170123608,0.6950677045723853,79.64987471831537
2019-12,al hebiah first,Building,23698.99,27146250.0,1145.46,1,124,8516,188,0.642,1.140380582881721,0.678049733684026,68.57922581947065
2019-12,al hebiah first,Land,181620.285,40695731.0,279.05,2,124,8516,188,0.642,1.140380582881721,0.678049733684026,68.57922581947065
2019-12,al hebiah first,Unit,6738.856363636363,836075.8181818182,124.35909090909092,11,124,8516,188,0.642,1.140380582881721,0.678049733684026,68.57922581947065
2019-12,al hebiah first,Villa,12362.642,3884020.3,336.481,20,124,8516,188,0.642,1.140380582881721,0.678049733684026,68.57922581947065
2019-12,al hebiah fourth,Building,16653.28,79000000.0,4743.81,1,105,7724,81,0.659,1.1715404506616216,0.7042180627944035,57.73918876771531
2019-12,al hebiah fourth,Unit,8817.022093023255,584816.4069767442,70.20802325581396,86,105,7724,81,0.659,1.1715404506616216,0.7042180627944035,57.73918876771531
2019-12,al hebiah fourth,Villa,5846.064444444444,2344344.0,437.31777777777774,9,105,7724,81,0.659,1.1715404506616216,0.7042180627944035,57.73918876771531
2019-12,al hebiah second,Unit,8465.865,804161.0,91.65166666666666,6,96,6745,203,0.609,1.1809316721223655,0.6530749553290083,59.60619899658228
2019-12,al hebiah sixth,Land,7778.275555555555,2016222.2222222225,271.1122222222223,9,102,6193,177,0.645,1.1007785040368772,0.6710008540415142,73.01011895506588
2019-12,al hebiah sixth,Unit,13639.205,872500.0,63.97,2,102,6193,177,0.645,1.1007785040368772,0.6710008540415142,73.01011895506588
2019-12,al hebiah sixth,Villa,5609.13347826087,1471907.7826086956,272.14913043478265,23,102,6193,177,0.645,1.1007785040368772,0.6710008540415142,73.01011895506588
2019-12,al hebiah third,Unit,10264.1675,901320.3125,105.786875,16,88,4597,123,0.71,1.1978127333088031,0.7661788162597001,56.72730846893474
2019-12,al hebiah third,Villa,5661.74619047619,2253519.8095238097,383.97857142857146,21,88,4597,123,0.71,1.1978127333088031,0.7661788162597001,56.72730846893474
2019-12,al jadaf,Land,10507.79,12000000.0,1142.01,1,103,9029,89,0.682,1.120755667770137,0.7149421461676934,68.68474439602355
2019-12,al jadaf,Unit,13099.853076923077,2470970.153846154,149.91076923076923,13,103,9029,89,0.682,1.120755667770137,0.7149421461676934,68.68474439602355
2019-12,al jafliya,Building,2691.4,19300000.0,7171.0,1,73,5670,165,0.574,1.12648334927876,0.6030405769944032,49.57567611635222
2019-12,al karama,Building,27736.53,85550000.0,3084.38,1,81,3403,85,0.668,1.2651443835547764,0.7388465792858362,48.672254139056335
2019-12,al khairan first,Unit,15812.592355769231,1509347.9711538462,95.99350961538462,208,73,3795,173,0.623,1.1634829036473773,0.6637399395889264,51.97217231385892
2019-12,al khawaneej first,Building,4067.99,5142834.0,1264.22,1,124,8677,182,0.739,1.112782543530615,0.7723385198676498,93.72493431164916
2019-12,al khawaneej first,Land,3260.251,2956682.5,931.551,10,124,8677,182,0.739,1.112782543530615,0.7723385198676498,93.72493431164916
2019-12,al khawaneej second,Building,1937.04,2419499.0,1246.43,2,169,12002,104,0.606,1.1378203959629172,0.639407663981411,82.14655390414346
2019-12,al khawaneej second,Land,1476.3017647058823,1531165.1764705882,1029.89,17,169,12002,104,0.606,1.1378203959629172,0.639407663981411,82.14655390414346
2019-12,al khawaneej second,Villa,1195.6,1333334.0,1115.2,1,169,12002,104,0.606,1.1378203959629172,0.639407663981411,82.14655390414346
2019-12,al kheeran,Unit,7272.503999999999,1618131.0,238.494,5,164,11807,124,0.576,1.1390804043855156,0.6080441251704227,77.35460379258292
2019-12,al kifaf,Unit,13740.384,2192200.0,158.722,5,110,6141,160,0.65,1.0659368250242498,0.667143574506305,68.69135816608932
2019-12,al mamzer,Land,3477.1220000000003,4980200.0,1430.252,5,69,5683,127,0.63,1.1070090035855535,0.6569662689035596,53.79473938516666
2019-12,al manara,Villa,4121.01,5750000.0,1396.0549999999998,2,164,11417,112,0.73,1.1182761000528345,0.7645366212154276,83.2960919691044
2019-12,al mararr,Building,40553.85,7000000.0,172.61,1,117,9643,105,0.615,1.1296594072266717,0.6468962141777612,62.26092430430691
2019-12,al mararr,Villa,21645.02,350000.0,16.17,1,117,9643,105,0.615,1.1296594072266717,0.6468962141777612,62.26092430430691
2019-12,al merkadh,Building,4834.035714285715,20069643.42857143,7987.784285714287,7,89,5535,132,0.55,1.205732765418284,0.5952612083920225,43.98552446709733
2019-12,al merkadh,Land,7534.825000000001,10920828.5,1449.38,2,89,5535,132,0.55,1.205732765418284,0.5952612083920225,43.98552446709733
2019-12,al merkadh,Unit,16222.91605263158,1029515.2763157894,64.74921052631578,76,89,5535,132,0.55,1.205732765418284,0.5952612083920225,43.98552446709733
2019-12,al merkadh,Villa,12049.064545454545,14313177.0,1331.341818181818,11,89,5535,132,0.55,1.205732765418284,0.5952612083920225,43.98552446709733
2019-12,al mezhar first,Building,3728.23,3191400.0,856.01,2,126,8076,168,0.649,1.1484632849788572,0.6875410687805112,78.51424137106252
2019-12,al mezhar first,Land,2160.21,263394.0,121.93,1,126,8076,168,0.649,1.1484632849788572,0.6875410687805112,78.51424137106252
2019-12,al mezhar first,Villa,2200.41,1842483.0,956.13,3,126,8076,168,0.649,1.1484632849788572,0.6875410687805112,78.51424137106252
2019-12,al murqabat,Building,6648.994000000001,10785000.0,8070.148000000001,5,108,7533,143,0.723,1.1638859759626694,0.7703958242484039,72.76573902414601
2019-12,al murqabat,Land,1109.115,2734375.0,2609.365,2,108,7533,143,0.723,1.1638859759626694,0.7703958242484039,72.76573902414601
2019-12,al muteena,Building,5879.02,22174500.0,4123.2925,4,154,13466,119,0.661,1.0929138077727214,0.6855664107751076,84.60076118718763
2019-12,al muteena,Villa,5055.983333333334,3159327.333333333,3166.7666666666664,3,154,13466,119,0.661,1.0929138077727214,0.6855664107751076,84.60076118718763
2019-12,al nahda first,Land,52046.35,98098000.0,1884.82,1,61,2705,159,0.582,1.1068197857753086,0.6068676461284918,40.87308098239375
2019-12,al nahda second,Building,25365.785,41475000.0,1631.0549999999998,2,128,8472,185,0.637,1.148893751548425,0.6749381278945388,72.55172317284588
2019-12,al nahda second,Land,369.8,2968750.0,8028.03,1,128,8472,185,0.637,1.148893751548425,0.6749381278945388,72.55172317284588
2019-12,al qusais first,Land,400.61,2640625.0,6593.325,2,123,8215,95,0.742,1.1056885057937282,0.7733683485195786,71.0465955043042
2019-12,al qusais industrial third,Building,4424.95,4110909.0,929.03,1,77,3877,178,0.671,0.9967501977920686,0.6701277530873913,50.859314910900544
2019-12,al qusais second,Land,3633.44,28518000.0,4821.5,2,90,7486,187,0.657,1.1091174425881087,0.685676063912155,62.03397689345376
2019-12,al qusais third,Villa,2412.6,1040000.0,431.07,1,80,5289,92,0.644,1.1397062941794591,0.6799883413806287,50.32634990227326
2019-12,al raffa,Building,22382.92,15600000.0,696.96,1,127,7958,141,0.535,1.1425797180862276,0.5655120596704527,67.85186404912234
2019-12,al rashidiya,Villa,2918.9025,1116250.0,402.7875,4,94,6932,200,0.682,1.1789756451162183,0.7308245559877045,69.57805365285832
2019-12,al saffa second,Villa,5761.21,4200500.0,729.1,1,132,8177,136,0.624,1.1053855202061,0.6503042258434425,69.96903355471031
2019-12,al safouh first,Unit,8096.785,2550000.0,314.94,2,154,11022,102,0.629,1.1509536315623208,0.6669799337010799,66.66949320632453
2019-12,al satwa,Land,19019.38,4329000.0,227.61,1,151,10653,136,0.564,1.1541829672905457,0.598783677420747,65.80178989320058
2019-12,al suq al kabeer,Building,17514.99,3300000.0,188.41,1,96,7107,193,0.646,1.1371064317403283,0.6814283019617009,72.32105320903304
2019-12,al thanayah fourth,Land,8242.74,11451315.2,1389.048,5,137,9261,79,0.693,1.1791771625773844,0.7426679094664508,73.23300133367998
2019-12,al thanayah fourth,Villa,6102.690740740741,3374519.2407407407,500.4164814814815,54,137,9261,79,0.693,1.1791771625773844,0.7426679094664508,73.23300133367998
2019-12,al thanyah fifth,Land,22374.786666666667,6845000.0,320.0733333333333,3,153,9410,127,0.577,1.1699339306409546,0.6162207511919323,70.90202028428065
2019-12,al thanyah fifth,Unit,8476.685,746940.493670886,96.00835443037974,158,153,9410,127,0.577,1.1699339306409546,0.6162207511919323,70.90202028428065
2019-12,al thanyah fifth,Villa,3871.821351351352,3146567.567567568,839.0637837837838,37,153,9410,127,0.577,1.1699339306409546,0.6162207511919323,70.90202028428065
2019-12,al thanyah first,Unit,31288.589047619047,1157627.0,48.33476190476191,21,75,5200,143,0.647,1.1840925131247944,0.6946431423966968,58.8688835410581
2019-12,al thanyah third,Unit,9624.844,1035915.4181818182,110.04018181818182,55,143,10260,180,0.747,1.1404584704159006,0.7889689909602711,86.3255254255346
2019-12,al thanyah third,Villa,8071.328461538462,3411515.3846153845,409.4553846153846,13,143,10260,180,0.747,1.1404584704159006,0.7889689909602711,86.3255254255346
2019-12,al twar third,Villa,191.36,300000.0,1567.74,1,129,11691,168,0.64,1.0806355173304014,0.6606426924365828,86.01464587811525
2019-12,al warqa first,Building,10397.375,14500000.0,1394.205,2,126,6525,196,0.614,1.1751528143682948,0.6570175312088531,67.5422342124854
2019-12,al warqa fourth,Land,758.73,766666.6666666666,1018.89,3,110,7499,105,0.624,1.1670319428232854,0.665691172928692,67.60677546425327
2019-12,al warqa second,Building,3318.66,3782710.0,1139.83,1,131,8634,122,0.58,1.1529465620997712,0.6154836024071468,71.8751934608392
2019-12,al warqa second,Villa,625.66,720000.0,1150.79,1,131,8634,122,0.58,1.1529465620997712,0.6154836024071468,71.8751934608392
2019-12,al warqa third,Land,1298.875,1431991.25,1119.7475,4,77,5437,144,0.676,1.185426668618338,0.7261393711943986,56.19046264536842
2019-12,al warqa third,Villa,1231.7866666666666,1366666.6666666667,1190.4566666666667,3,77,5437,144,0.676,1.185426668618338,0.7261393711943986,56.19046264536842
2019-12,al warsan first,Land,5026.58,14695450.0,2923.55,1,99,7562,121,0.627,1.1733451481631652,0.6704749631593219,69.87830982044277
2019-12,al warsan first,Unit,5430.273902439025,357184.10975609755,67.04865853658536,82,99,7562,121,0.627,1.1733451481631652,0.6704749631593219,69.87830982044277
2019-12,al warsan first,Villa,7629.205,1185000.0,155.2375,4,99,7562,121,0.627,1.1733451481631652,0.6704749631593219,69.87830982044277
2019-12,al warsan second,Land,11757.57,12906253.0,1091.475,2,135,7937,96,0.636,1.0470885491797337,0.6479793269113242,68.54498027326736
2019-12,al wasl,Unit,27081.27382352941,1034355.0294117648,63.94205882352941,34,127,10999,186,0.732,1.1044615135833795,0.7625863311772136,77.94630375341336
2019-12,al yelayiss 1,Villa,5592.050285714286,1434387.8285714283,270.988,35,127,9389,119,0.597,1.1162941296910796,0.6247710381702298,66.98091072042455
2019-12,al yelayiss 2,Unit,6340.37375,683379.1071428572,110.88339285714288,56,69,3545,182,0.663,1.1715033409417952,0.7084826860177642,49.79226528526163
2019-12,al yelayiss 2,Villa,5075.868,1256784.7,259.8583333333333,30,69,3545,182,0.663,1.1715033409417952,0.7084826860177642,49.79226528526163
2019-12,al yufrah 2,Land,6452.666666666667,1010833.3333333334,188.6,3,143,9799,123,0.636,1.1243439640778954,0.6676331044614165,76.84860505892246
2019-12,al yufrah 2,Villa,5652.128333333333,1292079.6666666667,224.45833333333331,12,143,9799,123,0.636,1.1243439640778954,0.6676331044614165,76.84860505892246
2019-12,al yufrah 3,Villa,5720.82,1000000.0,174.8,1,89,5360,162,0.595,1.1738562097374448,0.6363777779175118,57.27323426063786
2019-12,bukadra,Land,9229.35,19000000.0,2058.65,1,54,3667,155,0.642,1.0619255019213487,0.6579024688934024,44.06690330404651
2019-12,burj khalifa,Land,115741.23,10985000.0,94.91,1,111,6100,104,0.669,1.17065655478025,0.714667694059195,63.20837816057947
2019-12,burj khalifa,Unit,18676.48203791469,2478202.895734597,133.06635071090048,211,111,6100,104,0.669,1.17065655478025,0.714667694059195,63.20837816057947
2019-12,business bay,Land,8866.61,26600000.0,3000.02,1,161,8816,184,0.771,1.1898481333589714,0.8295491643279068,93.7710643322945
2019-12,business bay,Unit,11751.37395480226,1086827.988700565,108.65440677966104,177,161,8816,184,0.771,1.1898481333589714,0.8295491643279068,93.7710643322945
2019-12,dubai investment park first,Land,5026.44,25293085.0,5032.01,1,80,5308,171,0.743,1.2068007089063506,0.8044611706869674,64.56240103797542
2019-12,dubai investment park first,Unit,5357.906666666667,875000.0,168.71333333333334,3,80,5308,171,0.743,1.2068007089063506,0.8044611706869674,64.56240103797542
2019-12,dubai investment park first,Villa,3945.57,2343541.6666666665,668.0066666666667,6,80,5308,171,0.743,1.2068007089063506,0.8044611706869674,64.56240103797542
2019-12,dubai investment park second,Building,2284.092857142857,11814285.714285716,5525.882857142858,7,112,8331,113,0.686,1.1421496527622534,0.7250058647179624,72.36622863360623
2019-12,dubai investment park second,Land,60.38,122481.0,2028.44,2,112,8331,113,0.686,1.1421496527622534,0.7250058647179624,72.36622863360623
2019-12,dubai investment park second,Unit,4831.31,507937.5,111.0,2,112,8331,113,0.686,1.1421496527622534,0.7250058647179624,72.36622863360623
